id,position,height,weight,games_played,assists,doubles,triples,rebounds,FT_per_game,FT_percentage,steals,lost_balls,fouls,dribbling_fouls,travels,block_fouls,block_fouls_recibidas,offensive_fouls,offensive_fouls_recibidas,rebound_fouls,rebound_fouls_recibidas,height_inches
202711,Forward,6-7,226.0,636,1.6446540880503144,3.388364779874214,1.9371069182389937,3.661949685534591,1.8459119496855345,0.5980641874681609,0.5738993710691824,1.0251572327044025,1.748427672955975,0.01729559748427673,0.13050314465408805,0.699685534591195,1.1761006289308176,0.07547169811320754,0.08647798742138364,0.05660377358490566,0.08333333333333333,79
1629716,Center,6-10,249.0,7,0.0,0.14285714285714285,0.0,1.1428571428571428,0.5714285714285714,0.5,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,82
1630195,Forward,6-6,200.0,43,0.5581395348837209,0.3488372093023256,0.06976744186046512,1.0930232558139534,0.13953488372093023,0.5454545454545454,0.16279069767441862,0.27906976744186046,0.7674418604651163,0.0,0.023255813953488372,0.27906976744186046,0.06976744186046512,0.023255813953488372,0.11627906976744186,0.023255813953488372,0.023255813953488372,78
1626164,Guard,6-5,206.0,526,4.760456273764259,6.452471482889734,1.9885931558935361,4.079847908745247,3.446768060836502,0.6011273209549072,0.8612167300380228,1.9638783269961977,3.081749049429658,0.024714828897338403,0.11596958174904944,1.214828897338403,2.3783269961977185,0.26996197718631176,0.21292775665399238,0.14068441064638784,0.08745247148288973,77
1630527,Guard,6-6,188.0,63,0.9047619047619048,2.015873015873016,0.36507936507936506,1.8412698412698412,0.9523809523809523,0.594059405940594,0.5238095238095238,0.25396825396825395,0.8095238095238095,0.015873015873015872,0.15873015873015872,0.36507936507936506,0.6507936507936508,0.015873015873015872,0.06349206349206349,0.015873015873015872,0.015873015873015872,78
1631123,Guard,6-2,180.0,4,1.0,1.25,0.25,1.25,0.25,0.5,1.0,0.5,1.25,0.0,0.25,0.5,0.25,0.25,0.0,0.0,0.0,74
1631103,Forward,6-4,180.0,59,1.9830508474576272,3.1186440677966103,1.0,2.76271186440678,0.6271186440677966,0.5692307692307692,0.5423728813559322,0.7627118644067796,1.7627118644067796,0.01694915254237288,0.06779661016949153,1.1694915254237288,0.5423728813559322,0.0,0.1016949152542373,0.03389830508474576,0.06779661016949153,76
1631128,Guard,6-6,220.0,86,0.7790697674418605,1.4534883720930232,0.36046511627906974,2.36046511627907,0.46511627906976744,0.5714285714285714,0.5465116279069767,0.22093023255813954,1.4651162790697674,0.0,0.08139534883720931,0.7209302325581395,0.3953488372093023,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.046511627906976744,78
1631112,Guard,6-7,205.0,6,0.5,0.6666666666666666,0.0,1.0,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,1.5,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,79
1629650,Center,7-2,245.0,122,0.12295081967213115,2.1639344262295084,0.00819672131147541,5.319672131147541,1.1967213114754098,0.5447761194029851,0.3360655737704918,0.23770491803278687,1.6967213114754098,0.0,0.04918032786885246,0.9508196721311475,0.9918032786885246,0.16393442622950818,0.00819672131147541,0.16393442622950818,0.18032786885245902,86
1630535,Forward,6-7,206.0,60,0.5833333333333334,1.1166666666666667,0.3333333333333333,2.35,0.65,0.5416666666666666,0.5,0.25,1.7166666666666666,0.016666666666666666,0.05,0.7333333333333333,0.5666666666666667,0.06666666666666667,0.05,0.11666666666666667,0.08333333333333333,79
